Item,cvar,schreiber2018/ismir2018,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2017/mirex2017,schreiber2017/ismir2017,boeck2015/tempodetector2016_default,schreiber2014/default
019/019633.jams,,91,166.709,81.3853,65.60898,131.21796,109.09,68.92097
019/019790.jams,,146,126.048,91.4685,113.79057,113.79057,230.77,113.79057
019/019794.jams,,96,178.206,90.6661,152.39104,152.39104,171.43,151.40533
019/019816.jams,,80,206.719,140.625,25.155365,25.155365,100.0,99.35975
020/020058.jams,,121,112.347,114.209,83.15465,83.15465,166.67,82.09008
020/020089.jams,,77,143.555,85.7754,72.548386,72.548386,142.86,123.64769
020/020090.jams,,84,132.512,65.834,59.615852,59.615852,162.16,79.84265
020/020092.jams,,151,123.047,103.359,127.55111,127.55111,100.0,128.41853
020/020094.jams,,84,123.047,124.529,61.508415,61.508415,122.45,123.01683
020/020098.jams,,96,172.266,119.491,118.71913,118.71913,187.5,132.63737
020/020100.jams,,96,101.333,132.512,52.676437,52.676437,230.77,105.352875
020/020134.jams,,151,139.675,68.4499,134.29338,134.29338,133.33,134.33281
020/020136.jams,,80,109.957,90.2702,52.91301,105.82602,187.5,93.36662
020/020138.jams,,84,107.666,144.559,62.21813,124.43626,200.0,79.7638
020/020144.jams,,80,101.333,104.403,51.257015,51.257015,105.26,107.71859
020/020145.jams,,84,143.555,132.512,66.27926,66.27926,133.33,132.40082
020/020152.jams,,97,123.047,83.3543,41.83361,41.83361,157.89,113.396286
020/020153.jams,,73,105.469,93.1166,43.29246,86.58492,187.5,134.84538
020/020156.jams,,96,143.555,82.3581,71.12897,142.25793,222.22,111.50372
020/020163.jams,,77,151.999,84.032,55.357574,55.357574,153.85,84.69236
020/020165.jams,,96,224.694,80.1235,55.160435,55.160435,166.67,110.32087
020/020198.jams,,151,109.957,111.139,112.804855,112.804855,111.11,112.96257
020/020200.jams,,96,103.359,55.125,51.335873,51.335873,171.43,78.67952
020/020201.jams,,186,93.9631,93.5379,93.24834,93.24834,93.75,93.24834
020/020203.jams,,96,147.656,148.719,100.66089,100.66089,150.0,100.62146
020/020205.jams,,80,129.199,64.1984,49.04902,98.09804,193.55,126.48654
020/020375.jams,,80,107.666,84.032,161.4596,161.4596,240.0,133.97795
020/020457.jams,,162,82.0313,81.0662,80.986084,80.986084,81.08,80.986084
020/020673.jams,,77,132.512,153.125,93.01177,93.01177,153.85,93.01177
020/020705.jams,,97,120.185,63.024,67.028404,67.028404,153.85,80.236946
020/020731.jams,,151,135.999,99.8641,99.59632,99.59632,200.0,99.55689
020/020740.jams,,73,147.656,79.5072,45.027317,90.054634,157.89,90.21234
020/020743.jams,,80,139.675,107.108,49.679874,99.35975,107.14,106.338585
020/020746.jams,,84,123.047,127.604,54.923862,109.847725,193.55,147.18648
020/020751.jams,,84,107.666,126.048,40.374756,40.374756,127.66,125.65855
021/021080.jams,,177,90.6661,88.7205,88.438065,88.438065,89.55,88.438065
021/021135.jams,,151,112.347,80.4353,113.15971,113.15971,115.38,113.15971
021/021137.jams,,84,93.9631,120.185,39.980473,39.980473,120.0,120.84827
021/021138.jams,,96,143.555,83.6918,49.83759,49.83759,101.69,84.14036
021/021527.jams,,121,135.999,91.4685,58.35414,58.35414,187.5,97.54604
021/021680.jams,,165,83.3543,82.3581,82.48437,82.48437,82.19,82.48437
021/021682.jams,,174,87.5927,86.8566,87.01865,87.01865,86.96,86.97921
021/021697.jams,,101,135.999,138.737,67.18612,67.18612,67.42,67.26498
021/021776.jams,,70,139.675,140.625,76.41238,76.41238,139.53,161.42017
021/021842.jams,,80,107.666,76.5625,57.013573,57.013573,120.0,116.23514
021/021843.jams,,80,114.844,95.7031,57.25014,57.25014,214.29,106.45688
021/021844.jams,,80,178.206,86.1328,106.69344,106.69344,117.65,106.73288
021/021845.jams,,57,114.844,113.582,114.027145,114.027145,113.21,114.027145
021/021847.jams,,70,135.999,112.961,57.09243,57.09243,146.34,114.106
021/021998.jams,,92,126.048,141.588,145.72763,145.72763,146.34,97.30947
022/022104.jams,,121,166.709,82.3581,82.563225,82.563225,162.16,82.563225
022/022129.jams,,74,112.347,94.3921,49.206734,98.41347,45.8,82.79979
022/022130.jams,,77,103.359,142.565,62.770126,62.770126,146.34,100.73975
022/022150.jams,,81,161.499,124.529,43.37132,43.37132,153.85,89.89692
022/022290.jams,,120,126.048,82.0312,41.478752,41.478752,222.22,82.957504
022/022306.jams,,67,156.605,64.1984,39.901615,39.901615,71.43,92.26263
022/022372.jams,,70,84.7208,52.4667,104.998024,104.998024,52.63,52.499012
022/022432.jams,,200,101.333,99.8641,99.872314,99.872314,100.0,99.872314
022/022472.jams,,186,93.9631,92.699,92.38091,92.38091,92.31,92.30205
022/022559.jams,,166,132.512,82.6875,158.46303,158.46303,82.19,158.4236
022/022982.jams,,143,90.6661,76.5625,43.765606,43.765606,133.33,84.219215
022/022985.jams,,121,172.266,73.3045,45.027317,45.027317,153.85,87.846634
023/023074.jams,,96,101.333,132.512,134.1751,134.1751,133.33,134.1751
023/023077.jams,,121,132.512,95.7031,156.29446,156.29446,193.55,77.37837
023/023082.jams,,146,132.512,78.9003,107.08773,107.08773,222.22,107.08773
023/023151.jams,,143,206.719,98.4375,64.5444,64.5444,200.0,129.0888
023/023191.jams,,94,161.499,101.832,81.57751,163.15501,101.69,89.66035
023/023329.jams,,96,151.999,82.6875,75.22952,150.45905,153.85,116.58999
023/023365.jams,,188,93.9631,93.9631,93.72147,93.72147,93.75,93.72147
023/023880.jams,,232,117.454,115.164,115.13114,115.13114,115.38,115.09171
024/024066.jams,,192,97.5088,96.5975,96.796906,96.796906,96.77,96.796906
024/024141.jams,,188,95.7031,93.9631,94.07633,94.07633,93.75,94.07633
024/024331.jams,,84,129.199,149.796,148.80307,148.80307,66.67,74.342384
024/024514.jams,,74,89.1029,87.9654,40.926754,81.85351,59.41,81.85351
024/024515.jams,,87,191.406,90.6661,105.82602,105.82602,142.86,52.91301
024/024516.jams,,151,132.512,78.3026,114.46086,114.46086,214.29,114.53971
024/024517.jams,,120,82.0313,85.421,56.106716,56.106716,130.43,84.534645
024/024521.jams,,121,184.57,91.875,55.19986,110.39972,171.43,110.557434
024/024544.jams,,121,143.555,71.529,72.548386,72.548386,142.86,72.548386
024/024547.jams,,74,126.048,84.032,46.28903,46.28903,139.53,136.14651
024/024550.jams,,151,112.347,108.799,109.847725,109.847725,214.29,109.65058
024/024555.jams,,138,191.406,93.1166,45.579315,45.579315,176.47,69.413826
024/024712.jams,,77,198.768,66.256,40.453613,40.453613,88.24,85.95407
024/024831.jams,,84,89.1029,122.319,79.25123,79.25123,122.45,117.142
024/024876.jams,,96,120.185,62.642,134.13565,134.13565,117.65,82.32665
024/024898.jams,,120,105.469,106.556,15.534819,15.534819,230.77,82.957504
024/024899.jams,,96,132.512,61.7071,115.91971,115.91971,193.55,153.61333
024/024904.jams,,77,135.999,139.675,56.619286,113.23857,48.39,113.23857
024/024908.jams,,143,156.605,118.125,127.19624,127.19624,113.21,90.52777
024/024913.jams,,100,132.512,89.8777,148.84248,148.84248,74.07,84.69236
024/024914.jams,,76,123.047,125.284,49.995304,49.995304,41.38,82.957504
024/024917.jams,,132,120.185,69.8374,42.58275,42.58275,117.65,82.957504
024/024920.jams,,80,184.57,108.799,67.5804,67.5804,230.77,101.094604
024/024922.jams,,143,178.206,72.7883,49.443306,49.443306,166.67,89.423775
024/024925.jams,,64,139.675,123.784,159.92189,159.92189,157.89,79.98065
024/024926.jams,,120,139.675,87.5927,53.465008,53.465008,153.85,82.957504
024/024927.jams,,96,135.999,117.454,34.460484,34.460484,75.95,82.642075
024/024960.jams,,80,90.6661,105.469,64.6627,64.6627,157.89,110.3603
024/024985.jams,,160,80.7495,79.5072,79.60609,79.60609,78.95,79.58637
024/024987.jams,,76,132.512,69.8374,47.70845,47.70845,157.89,101.33118
024/024993.jams,,77,206.719,88.3413,68.84211,68.84211,153.85,68.92097
025/025142.jams,,120,139.675,79.5072,110.00544,110.00544,214.29,110.00544
025/025150.jams,,138,87.5927,89.8777,127.3934,127.3934,166.67,84.574066
025/025168.jams,,143,109.957,69.8374,97.03347,97.03347,206.9,96.915184
025/025177.jams,,143,178.206,93.1166,136.14651,136.14651,181.82,79.03437
025/025179.jams,,192,103.359,100.838,101.370605,101.370605,200.0,101.370605
025/025227.jams,,143,135.999,90.2702,45.500458,91.000916,45.45,84.219215
025/025232.jams,,153,105.469,106.01,44.869602,44.869602,44.78,91.316345
025/025233.jams,,156,105.469,77.4228,40.059326,40.059326,77.92,78.18666
025/025371.jams,,188,126.048,93.9631,93.72147,93.72147,93.75,93.72147
025/025922.jams,,73,215.332,106.01,77.12209,77.12209,111.11,77.161514
025/025928.jams,,73,172.266,121.599,67.10726,134.21452,66.67,66.7524
026/026024.jams,,188,95.7031,93.9631,93.99748,93.99748,93.75,94.07633
026/026026.jams,,120,161.499,80.1235,159.88246,159.88246,157.89,79.94123
026/026432.jams,,130,97.5088,64.5996,161.14417,161.14417,96.77,161.1836
026/026529.jams,,143,191.406,92.2852,42.03075,84.0615,193.55,78.50209
026/026531.jams,,90,156.605,151.999,69.15754,69.15754,150.0,120.65112
026/026583.jams,,70,129.199,112.347,50.783875,50.783875,115.38,56.54043
026/026585.jams,,108,161.499,57.5818,112.410576,112.410576,58.82,79.98065
026/026593.jams,,74,97.5088,146.609,46.21017,46.21017,95.24,93.05119
026/026600.jams,,73,161.499,58.5606,124.6334,124.6334,181.82,124.6334
026/026601.jams,,87,105.469,104.403,108.86201,108.86201,103.45,108.78316
026/026605.jams,,57,117.454,59.7453,111.74029,111.74029,65.22,111.74029
026/026612.jams,,87,107.666,64.8021,52.834152,52.834152,150.0,108.50716
026/026669.jams,,121,172.266,99.8641,80.986084,80.986084,181.82,89.22664
026/026670.jams,,104,191.406,85.421,45.579315,45.579315,86.96,91.15863
026/026697.jams,,96,172.266,88.3413,148.92134,148.92134,240.0,91.15863
026/026765.jams,,77,103.359,103.359,52.045586,104.09117,105.26,52.045586
026/026902.jams,,205,93.9631,93.9631,93.76091,93.76091,187.5,93.76091
027/027141.jams,,135,90.6661,89.8777,89.97578,89.97578,181.82,89.97578
027/027189.jams,,70,143.555,140.148,139.97108,139.97108,139.53,139.97108
027/027216.jams,,80,97.5088,96.5975,42.661606,42.661606,181.82,84.77122
027/027224.jams,,204,103.359,101.333,101.52832,101.52832,101.69,101.52832
027/027340.jams,,120,184.57,89.8777,92.341484,92.341484,181.82,92.341484
027/027573.jams,,175,89.1029,87.5927,87.53121,87.53121,86.96,87.53121
027/027634.jams,,77,135.999,136.9,144.54477,144.54477,125.0,171.35614
027/027945.jams,,84,132.512,118.804,55.51529,55.51529,230.77,111.18829
027/027953.jams,,77,123.047,129.199,71.12897,71.12897,117.65,94.78605
028/028024.jams,,146,107.666,93.1166,93.13005,93.13005,181.82,77.161514
028/028087.jams,,151,75.9995,75.1705,75.1901,75.1901,75.0,75.38724
028/028088.jams,,224,112.347,110.841,111.34601,111.34601,111.11,111.34601
028/028089.jams,,141,107.666,105.469,69.98554,69.98554,214.29,69.98554
028/028097.jams,,67,147.656,59.0625,70.41925,140.8385,72.29,72.31182
028/028122.jams,,216,198.768,95.7031,100.73975,100.73975,200.0,100.73975
028/028124.jams,,80,151.999,75.7212,113.396286,113.396286,153.85,113.396286
028/028199.jams,,121,178.206,108.23,87.29464,87.29464,171.43,83.272934
028/028278.jams,,177,184.57,89.1029,88.59578,88.59578,89.55,88.59578
028/028529.jams,,144,184.57,89.1029,42.03075,42.03075,187.5,85.1655
028/028535.jams,,96,129.199,65.834,62.612415,62.612415,40.54,127.6694
028/028536.jams,,166,156.605,78.0071,114.106,114.106,77.92,114.14543
028/028594.jams,,90,99.384,108.23,58.787853,58.787853,162.16,117.45742
028/028597.jams,,120,126.048,87.5927,159.13332,159.13332,142.86,79.52722
028/028606.jams,,77,103.359,85.421,21.291374,21.291374,206.9,85.1655
028/028607.jams,,120,172.266,86.1328,104.6826,104.6826,181.82,104.6826
029/029180.jams,,67,123.047,83.3543,47.393024,47.393024,60.0,118.600845
029/029324.jams,,162,172.266,87.5927,92.45976,92.45976,181.82,80.1778
029/029466.jams,,228,123.047,113.895,113.75114,113.75114,171.43,113.711716
029/029742.jams,,169,114.844,85.0694,85.00779,85.00779,84.51,85.00779
029/029820.jams,,170,86.1328,85.0694,85.00779,85.00779,84.51,85.00779
030/030072.jams,,144,135.999,106.556,100.66089,100.66089,157.89,100.66089
030/030075.jams,,74,123.047,67.1165,51.296444,102.59289,181.82,91.78948
030/030076.jams,,106,156.605,95.7031,129.83795,129.83795,222.22,129.83795
030/030093.jams,,84,117.454,74.8981,56.225002,56.225002,56.07,74.85495
030/030098.jams,,77,117.454,87.5927,20.739376,20.739376,181.82,149.03963
030/030118.jams,,146,97.5088,98.4375,97.54604,97.54604,84.51,97.54604
030/030636.jams,,74,123.047,89.8777,47.787308,95.574615,105.26,104.87974
030/030689.jams,,96,117.454,84.7208,42.503895,42.503895,181.82,84.69236
030/030690.jams,,96,139.675,103.359,79.88209,79.88209,50.0,79.88209
031/031121.jams,,77,114.844,72.2793,47.66902,95.33804,214.29,95.49576
031/031122.jams,,96,109.957,70.5525,69.39411,69.39411,136.36,139.41908
031/031126.jams,,71,95.7031,94.8251,40.2959,40.2959,181.82,99.35975
031/031130.jams,,77,184.57,81.707,61.66613,61.66613,166.67,81.77465
031/031131.jams,,77,126.048,80.1235,59.458138,59.458138,162.16,81.932365
031/031132.jams,,84,129.199,126.048,121.04542,121.04542,157.89,121.08484
031/031143.jams,,87,129.199,119.491,55.594147,55.594147,136.36,111.18829
031/031148.jams,,84,166.709,79.8142,63.874126,63.874126,130.43,78.738655
031/031149.jams,,77,109.957,109.375,63.400986,126.80197,206.9,111.109436
031/031241.jams,,67,129.199,74.3593,72.469536,72.469536,74.07,72.39068
031/031562.jams,,186,93.9631,92.699,92.89348,92.89348,93.75,92.89348
031/031566.jams,,146,161.499,91.4685,44.790745,44.790745,67.42,89.739204
031/031889.jams,,151,117.454,114.844,45.342743,45.342743,230.77,109.966
031/031904.jams,,162,178.206,87.5927,20.739376,20.739376,187.5,85.79636
032/032149.jams,,96,156.605,71.7773,50.783875,50.783875,157.89,109.29572
032/032407.jams,,96,191.406,89.1029,147.97505,147.97505,130.43,85.95407
032/032852.jams,,135,191.406,93.9631,93.76091,93.76091,93.75,93.76091
032/032857.jams,,80,123.047,86.1328,22.789658,22.789658,214.29,98.7289
032/032882.jams,,186,93.9631,92.699,92.77519,92.77519,92.31,92.77519
033/033121.jams,,80,97.5088,97.0511,60.798706,121.59741,176.47,90.8432
033/033242.jams,,181,90.6661,89.8777,90.015205,90.015205,89.55,90.015205
033/033300.jams,,80,161.499,86.1328,49.75873,49.75873,100.0,73.3961
033/033302.jams,,80,132.512,67.5551,41.79418,41.79418,74.07,143.4408
033/033304.jams,,120,184.57,98.4375,100.108894,100.108894,193.55,100.108894
033/033305.jams,,77,105.469,67.5551,10.014832,10.014832,73.17,125.382545
033/033306.jams,,81,156.605,77.7138,154.44133,154.44133,153.85,77.220665
033/033309.jams,,143,178.206,70.7941,114.57914,114.57914,230.77,114.50028
033/033360.jams,,156,77.1339,77.1339,76.76724,76.76724,76.92,115.28886
033/033467.jams,,186,93.9631,93.9631,93.01177,93.01177,93.75,92.972336
033/033996.jams,,109,132.512,135.11,136.61966,136.61966,136.36,68.30983
034/034314.jams,,80,126.048,142.565,42.109608,84.219215,83.33,84.37693
034/034317.jams,,96,143.555,67.9996,63.164413,63.164413,63.16,61.2127
034/034319.jams,,198,172.266,70.3125,59.06385,59.06385,115.38,104.87974
034/034457.jams,,87,103.359,80.7495,73.41582,73.41582,73.17,73.41582
034/034459.jams,,96,166.709,90.6661,21.44909,21.44909,77.92,77.51638
034/034461.jams,,143,103.359,86.8566,85.36264,85.36264,86.96,85.79636
034/034462.jams,,96,151.999,111.139,78.46266,78.46266,75.95,73.33696
034/034465.jams,,96,135.999,135.999,45.579315,45.579315,136.36,85.32321
034/034466.jams,,96,114.844,111.74,40.453613,40.453613,63.16,74.63809
034/034506.jams,,96,206.719,88.3413,48.102737,48.102737,222.22,156.53104
034/034508.jams,,77,151.999,87.5927,45.263885,45.263885,230.77,91.15863
034/034509.jams,,77,166.709,86.1328,23.026228,23.026228,157.89,60.71985
034/034510.jams,,96,107.666,111.139,41.715324,41.715324,214.29,69.07868
034/034511.jams,,80,156.605,155.428,52.518726,52.518726,157.89,105.03745
034/034550.jams,,70,114.844,58.3951,50.468445,50.468445,48.0,100.93689
034/034887.jams,,120,109.957,106.01,110.00544,110.00544,206.9,110.00544
034/034979.jams,,120,90.6661,89.8777,89.66035,89.66035,181.82,89.66035
034/034994.jams,,123,129.199,79.5072,159.01503,159.01503,206.9,79.507515
035/035002.jams,,80,129.199,65.625,128.33968,128.33968,66.67,132.63737
035/035163.jams,,67,135.999,53.4157,50.389587,50.389587,166.67,91.63177
035/035186.jams,,96,184.57,63.9996,40.138184,40.138184,133.33,48.142166
035/035199.jams,,125,93.9631,62.642,93.83977,93.83977,93.75,93.83977
035/035222.jams,,90,166.709,84.032,44.94846,44.94846,166.67,115.28886
035/035345.jams,,90,120.185,60.0927,119.98084,119.98084,120.0,59.99042
035/035367.jams,,80,184.57,85.421,149.27618,149.27618,240.0,101.094604
035/035453.jams,,80,161.499,91.4685,120.21741,120.21741,181.82,60.16785
035/035458.jams,,232,103.359,155.428,144.54477,144.54477,146.34,72.272385
035/035672.jams,,121,161.499,86.1328,89.34492,89.34492,181.82,89.34492
035/035734.jams,,73,114.844,77.4228,67.89583,67.89583,67.42,67.95497
036/036141.jams,,75,151.999,149.796,149.94649,149.94649,150.0,149.94649
036/036178.jams,,151,172.266,85.421,157.04361,157.04361,166.67,157.12247
036/036192.jams,,73,99.384,145.577,145.76706,145.76706,146.34,145.76706
036/036244.jams,,69,139.675,137.812,137.96024,137.96024,136.36,137.96024
036/036257.jams,,96,178.206,88.3413,39.980473,39.980473,181.82,65.25413
036/036330.jams,,195,132.512,130.012,130.23225,130.23225,130.43,130.23225
036/036371.jams,,174,117.454,86.8566,87.01865,87.01865,86.96,87.01865
036/036375.jams,,96,147.656,135.11,135.39737,135.39737,181.82,147.81734
036/036461.jams,,80,129.199,75.4448,52.834152,52.834152,105.26,105.668304
036/036462.jams,,77,156.605,85.421,61.98156,61.98156,60.0,115.91971
036/036463.jams,,84,103.359,68.9062,135.43681,135.43681,133.33,92.73576
036/036465.jams,,96,135.999,80.1235,42.661606,42.661606,146.34,85.32321
036/036466.jams,,77,143.555,86.8566,116.51114,116.51114,117.65,116.86599
036/036467.jams,,74,139.675,139.675,61.350704,61.350704,65.22,114.81571
036/036468.jams,,87,156.605,130.012,128.14253,128.14253,130.43,64.64298
036/036470.jams,,84,135.999,134.233,120.3357,120.3357,120.0,59.970707
036/036471.jams,,143,120.185,84.032,61.744987,61.744987,64.52,82.957504
036/036473.jams,,87,132.512,76.5625,116.629425,116.629425,115.38,116.07742
036/036474.jams,,77,129.199,86.1328,59.694706,59.694706,187.5,117.49685
036/036478.jams,,96,143.555,126.048,29.17707,58.35414,68.97,116.70828
036/036530.jams,,80,120.185,126.048,60.40442,60.40442,120.0,62.21813
036/036533.jams,,84,123.047,107.108,55.318146,55.318146,111.11,110.79401
036/036553.jams,,96,172.266,84.7208,80.5918,161.1836,150.0,123.29284
036/036800.jams,,121,83.3543,105.469,51.3753,102.7506,166.67,102.671745
036/036802.jams,,143,72.7883,71.529,71.28668,71.28668,71.43,71.28668
037/037014.jams,,96,114.844,82.6875,55.160435,110.32087,171.43,90.52777
037/037021.jams,,80,117.454,83.3543,45.73703,91.47406,93.75,62.21813
037/037041.jams,,121,178.206,86.1328,42.661606,42.661606,142.86,85.32321
037/037051.jams,,80,60.7996,85.421,75.38724,75.38724,150.0,75.38724
037/037076.jams,,160,135.999,78.3026,23.341656,23.341656,200.0,93.36662
037/037119.jams,,96,143.555,146.609,42.661606,42.661606,136.36,90.8432
037/037532.jams,,200,161.499,99.8641,161.26245,161.26245,157.89,79.960945
037/037538.jams,,90,172.266,84.7208,85.75693,85.75693,214.29,85.75693
037/037589.jams,,91,184.57,65.0059,97.15176,97.15176,187.5,97.15176
037/037860.jams,,186,93.9631,93.1166,92.57806,92.57806,92.31,92.57806
037/037911.jams,,144,224.694,119.491,117.45742,117.45742,200.0,120.72999
038/038081.jams,,80,126.048,122.319,75.466095,75.466095,115.38,113.08086
038/038361.jams,,96,112.347,135.11,79.369514,79.369514,101.69,158.73903
038/038675.jams,,74,132.512,93.9631,49.522163,49.522163,187.5,99.04433
038/038743.jams,,77,156.605,151.999,153.14018,153.14018,153.85,153.14018
038/038845.jams,,80,166.709,115.485,58.748425,117.49685,230.77,116.90542
038/038847.jams,,96,129.199,75.4448,147.06819,147.06819,181.82,147.06819
038/038864.jams,,74,129.199,62.642,39.901615,79.80323,146.34,112.410576
038/038877.jams,,120,143.555,80.1235,58.511852,58.511852,150.0,84.69236
038/038884.jams,,133,67.1165,66.6835,66.55526,66.55526,66.67,91.671196
038/038887.jams,,134,67.1165,66.6835,116.629425,116.629425,230.77,116.629425
038/038892.jams,,134,90.6661,89.8777,90.015205,90.015205,45.11,123.765976
038/038902.jams,,90,135.999,67.3351,134.80595,134.80595,133.33,134.80595
038/038904.jams,,136,92.2852,78.0071,155.22989,155.22989,200.0,154.71733
038/038906.jams,,134,101.333,66.6835,66.63412,66.63412,66.67,124.98825
038/038910.jams,,134,67.1165,66.6835,66.712975,66.712975,66.67,158.34474
038/038956.jams,,64,129.199,128.397,99.04433,99.04433,125.0,99.04433
039/039316.jams,,143,156.605,81.3853,98.33461,98.33461,157.89,79.03437
039/039317.jams,,80,156.605,96.5975,87.92549,87.92549,171.43,87.92549
039/039488.jams,,174,87.5927,86.8566,86.97921,86.97921,86.96,86.97921
039/039558.jams,,77,107.666,102.336,104.012314,104.012314,222.22,105.58945
039/039667.jams,,77,166.709,84.7208,86.5455,86.5455,83.33,86.5455
039/039722.jams,,80,107.666,92.2852,148.68477,148.68477,109.09,106.930016
039/039768.jams,,78,156.605,154.846,156.09732,156.09732,153.85,156.17618
039/039872.jams,,120,99.384,85.421,39.901615,39.901615,142.86,129.8774
039/039996.jams,,77,184.57,83.3543,46.091885,92.18377,45.45,121.75513
040/040147.jams,,113,129.199,56.4805,58.748425,58.748425,222.22,73.494675
040/040173.jams,,138,126.048,125.284,41.163326,82.32665,222.22,82.48437
040/040174.jams,,121,97.5088,137.812,53.780437,53.780437,136.36,107.40316
040/040182.jams,,163,109.957,108.799,54.52958,54.52958,109.09,109.138016
040/040230.jams,,146,73.8281,73.5654,73.2581,73.2581,73.17,73.2581
040/040234.jams,,94,129.199,122.319,40.76904,40.76904,181.82,62.710983
040/040235.jams,,120,112.347,84.032,55.121006,55.121006,230.77,109.92658
040/040237.jams,,121,132.512,74.3593,115.48599,115.48599,133.33,136.14651
040/040238.jams,,87,224.694,60.7996,58.984993,58.984993,214.29,58.984993
040/040342.jams,,120,151.999,150.89,150.06477,150.06477,150.0,150.06477
040/040358.jams,,144,166.709,70.7941,157.47731,157.47731,153.85,157.47731
040/040403.jams,,143,161.499,90.6661,41.79418,41.79418,230.77,167.17673
040/040509.jams,,80,117.454,71.2823,54.64786,54.64786,157.89,109.29572
040/040598.jams,,121,147.656,84.032,22.631943,22.631943,166.67,115.40714
040/040648.jams,,80,101.333,75.4448,149.94649,149.94649,75.0,149.98592
040/040654.jams,,96,109.957,104.933,77.043236,77.043236,240.0,77.043236
040/040655.jams,,96,109.957,90.6661,45.579315,45.579315,230.77,80.90723
040/040656.jams,,137,109.957,67.9996,98.05862,98.05862,157.89,77.67409
040/040660.jams,,120,161.499,81.707,66.712975,66.712975,240.0,82.83922
040/040694.jams,,74,103.359,88.3413,89.38435,89.38435,176.47,89.38435
040/040725.jams,,74,132.512,117.454,45.027317,90.054634,120.0,90.054634
040/040821.jams,,96,109.957,108.799,63.32213,63.32213,75.0,107.245445
040/040908.jams,,121,95.7031,63.8021,42.34618,84.69236,187.5,84.69236
040/040922.jams,,87,161.499,119.146,59.37928,118.75856,59.41,59.458138
040/040936.jams,,146,206.719,95.7031,41.163326,41.163326,176.47,77.12209
041/041052.jams,,53,135.999,95.7031,20.423948,40.847897,176.47,92.57806
041/041054.jams,,120,107.666,84.7208,46.44674,46.44674,171.43,92.89348
041/041055.jams,,97,198.768,86.8566,49.679874,49.679874,162.16,81.41979
041/041191.jams,,106,156.605,77.7138,157.24075,157.24075,157.89,78.62038
041/041310.jams,,106,114.844,56.0213,54.017006,54.017006,230.77,112.450005
041/041573.jams,,143,109.957,74.3593,47.629593,47.629593,75.95,96.40261
041/041583.jams,,177,89.1029,87.9654,88.00435,88.00435,44.12,88.00435
041/041714.jams,,121,166.709,59.7453,154.08647,154.08647,162.16,76.905235
041/041752.jams,,143,72.7883,71.529,71.28668,71.28668,71.43,71.28668
041/041958.jams,,94,107.666,77.7138,77.752945,77.752945,77.92,77.43752
041/041983.jams,,80,126.048,90.6661,20.581663,20.581663,176.47,84.69236
042/042119.jams,,73,126.048,52.8692,53.780437,107.560875,146.34,121.00598
042/042235.jams,,121,93.9631,93.9631,89.66035,89.66035,162.16,89.66035
042/042240.jams,,130,95.7031,96.5975,64.741554,64.741554,142.86,141.90308
042/042281.jams,,90,161.499,81.3853,40.53247,40.53247,162.16,162.12988
042/042283.jams,,96,117.454,58.5606,117.891136,117.891136,58.82,117.891136
042/042286.jams,,80,156.605,93.5379,119.74427,119.74427,85.71,119.66542
042/042287.jams,,71,66.256,87.9654,43.923317,43.923317,125.0,131.84882
042/042527.jams,,70,123.047,89.1029,89.778625,89.778625,181.82,89.778625
042/042634.jams,,146,93.9631,78.3026,129.48311,129.48311,171.43,129.52252
042/042659.jams,,88,147.656,74.8981,74.204384,74.204384,146.34,74.204384
042/042712.jams,,80,105.469,71.7773,104.17002,104.17002,115.38,104.17002
042/042716.jams,,143,120.185,96.5975,120.13856,120.13856,120.0,120.13856
042/042727.jams,,96,117.454,118.125,104.87974,104.87974,60.0,104.87974
042/042770.jams,,65,132.512,130.012,131.09967,131.09967,130.43,131.09967
042/042798.jams,,146,117.454,74.0927,160.11902,160.11902,176.47,160.11902
042/042852.jams,,177,89.1029,88.7205,88.59578,88.59578,88.24,88.59578
042/042873.jams,,125,nan,20671.9,39.901615,39.901615,200.0,80.27637
042/042938.jams,,106,114.844,113.582,113.356865,113.356865,222.22,113.396286
042/042966.jams,,120,132.512,78.3026,135.43681,135.43681,136.36,136.14651
043/043016.jams,,96,117.454,67.5551,48.654736,48.654736,176.47,122.07055
043/043019.jams,,96,89.1029,73.8281,42.109608,84.219215,171.43,113.90885
043/043021.jams,,87,105.469,70.7941,49.522163,99.04433,153.85,92.65691
043/043024.jams,,77,143.555,136.9,42.81932,85.63864,65.22,85.32321
043/043028.jams,,121,135.999,126.048,63.874126,63.874126,63.83,63.874126
043/043029.jams,,80,215.332,56.0213,22.079945,44.15989,113.21,75.643524
043/043055.jams,,153,126.048,86.1328,21.291374,21.291374,230.77,79.014656
043/043061.jams,,120,126.048,86.1328,42.425037,42.425037,142.86,71.87811
043/043062.jams,,80,126.048,83.6918,42.89818,42.89818,206.9,86.46664
043/043122.jams,,90,135.999,82.0312,144.66306,144.66306,150.0,72.33153
043/043123.jams,,121,114.844,98.4375,30.833065,30.833065,200.0,74.95352
043/043291.jams,,144,90.6661,89.4886,89.4632,89.4632,181.82,89.50263
043/043420.jams,,80,112.347,117.454,149.7099,149.7099,105.26,74.87467
043/043421.jams,,80,93.9631,108.23,41.79418,41.79418,139.53,83.90379
043/043437.jams,,97,65.4173,65.0059,129.95624,129.95624,65.22,129.95624
